itemid,title
183765406,배트맨 Vol.3 : 나는 베인이다
183765937,플래시 Vol. 3 : 로그즈 재장전
183766622,펑크 록 지저스
183603361,캡틴 마블 무비 프렐류드 패키지
183604470,라이프 오브 캡틴 마블
184142320,미즈 마블 1~4 정가 인하 세트 - 전4권
186770602,비전 이슈 11
186518521,헬보이 헬게이트 1~3 오픈 세트 - 전3권
186770295,시빌 워 2 : 후유증
187039128,헬보이 Hellboy 6
187039191,헬보이 4~6 (25주년 세트) - 전3권
187039410,샤잠! 오리진스
186770744,비전 이슈 12
189556431,왓치맨 디럭스 에디션
188276105,시빌 워 2 스페셜 에디션 (한정판)
188276318,올뉴 올디퍼런트 어벤저스
188276452,비전 Vol. 2 : 짐승보다 나을 것 없는
188276527,시빌 워 2
188341015,마블 나우! 어벤저스 세트 - 전3권
188276428,마블 스튜디오 어벤저스 : 엔드게임 프렐류드
189555968,사가 Vol. 8
189556234,스파이더맨 : 블루
189556735,캡틴 아메리카 : 스티브 로저스 Vol.1 하이드라 만세
189556979,호크아이 vs. 데드풀
193168518,리그 오브 레전드 : 애쉬 - 전쟁의 어머니
191666384,아이 엠 아이언 맨 세트 1~2 - 전2권 (재정가 세트)
192372034,스파이더맨 / 데드풀 VOL. 4 : 진지한 일
192372401,아쿠아맨 Vol.2 : 블랙 만타의 역습
192372644,언캐니 어벤저스 Vol.3 : 시빌 워 II
192534401,스킵 비트! 43
192721883,엑스맨 : 피닉스 인 다크니스
192725041,배트맨/플래시 : 더 버튼 디럭스 에디션
192531231,인빈시블 아이언 맨 Vol. 2 : 워 머신 군단
192536842,저스티스 리그 VS. 수어사이드 스쿼드
194375264,스파이더맨 / 데드풀 VOL. 5 : 무기 경쟁
194683514,백귀야행 27
194683604,도로헤도로 Dorohedoro 23
194683894,도로헤도로 올스타 명감 완전판
194684341,도로헤도로 Dorohedoro 23 + 올스타 명감 세트 (도로헤도로 접지 포스터 포함)
195148122,배트맨 / 닌자 거북이 Vol. 1
195148244,어메이징 스파이더맨 : 클론 컨스피러시 Vol. 1
195148357,고담 센트럴 Book 4 : 코리건
195148371,어메이징 스파이더맨 : 클론 컨스피러시 Vol. 2
195148474,어메이징 스파이더맨 : 클론 컨스피러시 세트 - 전2권
195148531,엑스맨 : 다크 피닉스 세트 - 전2권
195148639,올스타 배트맨 Vol.3 : 첫 번째 동지
196545385,스파이더맨 / 데드풀 VOL. 1~3 세트 - 전3권
198414801,헐크 : 그레이
199256771,세상이 가르쳐 준 비밀 17
199716143,웨폰스 오브 뮤턴트 디스트럭션
199376883,이토 준지 연구 : 호러의 심연에서
199715514,아메리칸 뱀파이어 Vol. 5
199715800,배트맨 주식회사
203349061,배트맨 어드벤처 : 매드 러브 디럭스 에디션
206078868,배트맨 : 언더 더 레드 후드
203347557,캡틴 아메리카 : 스티브 로저스 Vol.2 마리아 힐의 재판
204208227,배트맨 Vol.4 : 농담과 수수께끼의 전쟁
204208866,비포 왓치맨 : 미닛맨/실크 스펙터
208552908,배트맨 디텍티브 코믹스 : #1000 디럭스 에디션
208556248,닥터 스트레인지 Vol.2 : 마법의 마지막 날들
208557950,디센더 Vol. 6 : 기계 전쟁
208559539,헬보이 Hellboy 7
207828144,(뉴 52) 배트맨 Vol.5 : 제로 이어 - 어둠의 도시
207828506,(뉴 52) 배트맨 Vol.6 : 야간 순찰
208545991,배트맨 : 허쉬 (15주년 디럭스 에디션)
208548587,배트맨 : 화이트 나이트
208550968,비포 왓치맨 : 코미디언/로어셰크
208872100,조커
208875620,조커 + DC 캘린더 세트 (2020년)
211732715,디펜더스 Vol. 1 : 다이아몬드는 영원히
211733422,데어데블 : 옐로우
212300996,인빈시블 아이언 맨 Vol. 3 : 시빌 워 II
212301242,토르 천둥의 신 Vol.4 : 미드가르드 최후의 날
212301448,헬보이 Hellboy 8 : 어둠의 부름
212300480,배트맨 : 어스 원 Vol.1
217411627,리그 오브 레전드 : 럭스
217094962,닥터 스트레인지 Vol.3 : 에테르에 흐르는 피
217095168,인휴먼 Vol.3 : 리니지
217099663,디펜더스 Vol. 2 : 뉴욕의 킹핀들
217186985,마블 테일즈 : 어벤저스 1
217186986,배트맨 : 메탈-다크 나이츠 라이징
217187204,배트맨 : 메탈
217188126,배트맨 : 로드 투 메탈
198322365,마블 백과사전 개정판 2019
220039004,스킵 비트! 44
221695265,닥터 스트레인지 Vol.4 : 미스터 미저리
221695583,언캐니 어벤저스 Vol.4 : 레드 스컬
222673095,사가 Vol. 9
221695956,배트맨 : 어스 원 Vol.2
227737957,헬보이 Hellboy 9 : 와일드 헌트
227738271,S.H.I.E.L.D. : 영원의 설계자들
227741084,닥터 둠 : 인퍼머스 아이언 맨 Vol. 1
227745724,어벤저스 : 레이지 오브 울트론
228673652,스파이더맨 / 데드풀 VOL. 6 : Wlmd
228673856,스파이더맨 / 데드풀 VOL. 6 + 박스 세트
228674163,스파이더맨 / 데드풀 VOL. 4~6 세트 - 전3권
228672518,배트걸과 버즈 오브 프레이 Vol.1 : 오라클의 정체는?
228672779,배트걸과 버즈 오브 프레이 Vol.2 : 소스 코드
228673046,배트걸과 버즈 오브 프레이 Vol.3 : 풀 서클
228673312,할리 퀸과 버즈 오브 프레이
228673465,히어로즈 인 크라이시스
233421167,닥터 둠 : 인퍼머스 아이언 맨 Vol. 2
233421302,캡틴 아메리카 : 스티브 로저스 Vol.3 제국 건설
233421569,오리지널 신
233623900,비포 왓치맨 : 나이트 아울/닥터 맨해튼
233624938,슈퍼맨 액션 코믹스 Vol.3
234688349,배트맨 : 댐드
234689117,할린
235913324,배트맨 디텍티브 코믹스 Vol.3 : 리그 오브 섀도우
235913678,배트맨 주식회사 Vol. 1 : 데몬 스타
235913955,배트맨 주식회사 Vol. 2 : 고담 일급수배자
235914172,슈퍼맨 Vol. 3 : 멀티플리시티
237749392,블랙 위도우
237749970,블랙 위도우 + 마블 스튜디오 블랙 위도우 프렐류드 이슈
237678010,시크릿 엠파이어
237678369,테일즈 오브 서스펜스 : 호크아이 & 윈터 솔저
238167897,어벤저스 : 노 서렌더
238168604,어메이징 스파이더맨 : 시크릿 엠파이어
238169394,데드풀 : 시크릿 엠파이어
238348579,이터널스
237677202,(뉴 52) 나이트윙 Vol.1 : 함정과 공중그네
237677683,배트맨 : 메탈 : 레지스탕스
241302230,브이 포 벤데타 30주년 기념 디럭스 에디션
240907508,토르 : 천둥의 여신
240907945,어벤저스 & 엑스맨 : 액시스
240913707,"헬보이 : 방문자, 그는 어떻게 왜 머무르게 되었나"
240752133,저스티스 리그 Vol. 1 : 토탈리티
240752512,저스티스 리그 : 노 저스티스
240907709,원더 우먼 리버스 디럭스 에디션 BOOK 1
240907914,원더 우먼 리버스 디럭스 에디션 BOOK 2
246315862,마블 코믹스 #1000
246316902,마블 코믹스 : 창밖의 세상
246317919,히스토리 오브 더 마블 유니버스
243435678,저스티스 리그 Vol. 2 : 신들의 무덤
243436101,저스티스 리그 Vol. 3 : 호크월드
243636886,슈퍼 선즈 옴니버스
246887645,어메이징 스파이더맨 : 레드 고블린
246888107,스파이더맨 / 데드풀 VOL. 7 : My Two Dads
246888552,마블 퓨처 파이트 퍼스트
246889243,(뉴 52) 나이트윙 Vol.2 : 올빼미의 밤
246889702,배트맨 디텍티브 코믹스 Vol.4 : 데우스 엑스 마키나
248015992,디씨즈드
248375043,마블 1602
249266711,로키 : 아스가르드의 요원
249266788,이모털 헐크 Vol. 1 : 아니면 둘 다인가?
249266885,문 나이트 Vol. 1 : 광기
249267072,인빈시블 아이언 맨 : 토니 스타크를 찾아서
249741951,센서
248952653,배트맨 : 배틀 포 더 카울
249317035,그린 랜턴 Green Lantern : 브라이티스트 데이
249317064,그린 랜턴 Green Lantern : 그린 랜턴 전쟁
249317113,(뉴 52) 그린 랜턴 Green Lantern Vol.1 : 시네스트로
249317168,(뉴 52) 그린 랜턴 Green Lantern Vol.2 : 블랙 핸드의 복수
249317188,(뉴 52) 그린 랜턴 Green Lantern Vol.3 : 끝
250712877,이토 준지 화집 : 이형세계
251734916,스킵 비트! 45
251888626,타노스
251889506,캡틴 아메리카 : 화이트
251890093,마이티 토르 Vol. 1 : 핏줄에 흐르는 천둥
251512266,저스티스 리그 Vol. 4 : 6차원
251512624,배트맨 : 라스트 나이트 온 어스
251512872,조커 80주년 스페셜
253750763,리그 오브 레전드 : 제드
254067728,스파이더 그웬 : 고스트 스파이더
254067285,슈퍼맨 Vol. 4 : 검은 새벽
254067186,스파이더맨 : 크레이븐의 마지막 사냥
254067240,스파이더맨 : 마일스 모랄레스는 누구인가?
254067279,마블 나우! 어메이징 스파이더맨 : 엣지 오브 스파이더버스
254067519,스파이더겟돈
254068051,스파이더맨 : 라이프 스토리
254935909,대다크 1
255155036,마블 코믹스 탁상 달력 2021 TIMELESS
256468842,데드풀의 죽여주는 명작선
256469184,마이티 토르 Vol. 2 : 아스가르드 / 시아 제국 전쟁
256843011,앱솔루트 배트맨 : 블랙 미러
258736123,헬보이 Hellboy 10 : 비뚤어진 사내와 다른 이야기들
258736399,헬보이 Hellboy 10~12 세트 - 전3권
258736643,헬보이 Hellboy 11 : 지옥의 신부와 다른 이야기들
258736673,헬보이 Hellboy 12 : 폭풍과 분노
258736697,언캐니 엑스맨 : 울버린과 사이클롭스
258736104,웃는 배트맨
261181218,둠스데이 클락 컴플리트 컬렉션
261179957,저스티스 리그 Vol. 5 : 정의와 파멸의 전쟁
262039984,슈퍼맨 : 액션 코믹스 : 리버스 디럭스 에디션 BOOK 1
261184204,테일즈 오브 완다 & 비전
261820253,토니 스타크 : 아이언 맨 Vol. 1 셀프메이드 맨
261820772,마이티 토르의 죽음
259781066,보위
263233433,대다크 2
264183724,스파이더맨 / 데드풀 VOL. 8 : 로드 트립
263188963,조커 : 킬러 스마일
264183831,플래시 Vol. 4 : 더 플래시
265448843,배트맨/슈퍼맨 : 시크릿 식스는 누구인가?
265449809,피터 파커 : 스펙태큘러 스파이더맨 Vol.1
265450317,피터 파커 : 스펙태큘러 스파이더맨 Vol.2
265450787,피터 파커 : 스펙태큘러 스파이더맨 세트 - 전2권
266260447,디스피커블 데드풀 Vol.1 : 데드풀의 케이블 죽이기
266260712,디스피커블 데드풀 Vol.2 : 마블 유니버스의 데드풀 죽이기
266261084,디스피커블 데드풀 Vol.1~2 세트 - 전2권 (완결)
267334094,백귀야행 28
267334789,배트맨 디텍티브 코믹스 Vol.5
267335394,비포 왓치맨 : 오지만디아스/핏빛 해적
267994261,고담 시티 투어
267994279,레드 후드와 무법자들 Vol. 1 : 다크 트리니티
267371972,어벤저스 : 지구 최강의 영웅들 Vol. 1
267994290,토르 : 천둥신의 귀환
267994337,캡틴 아메리카 Vol. 1 : 아메리카의 겨울
269059052,배트맨 : 하비스트 브리드
269604615,배트맨 앤드 로빈 Vol.1 : 본 투 킬
270328658,스킵 비트! 46
270461299,어벤저스 : 지구 최강의 영웅들 Vol. 2 월드 투어
270461736,토니 스타크 : 아이언 맨 Vol. 2 스타크 리얼리티
271955197,슈퍼맨 : 액션 코믹스 : 리버스 디럭스 에디션 BOOK 2
271955966,캡틴 마블 Vol.1 : 재진입
271955552,어벤저스 : 지구 최강의 영웅들 Vol. 3 워 오브 더 렐름스
272316787,워 오브 더 렐름스
272407693,세상이 가르쳐 준 비밀 18
274041597,닥터 스트레인지 vs. 로키 소서러 슈프림
274101374,플래시 Vol. 5 : 더 플래시
274101847,플래시 포워드
274101642,인피니티 워즈
274101727,인피니티 카운트다운
275980768,배트맨 : 세 명의 조커 + 배트맨 #1 밀레니엄 에디션 세트
275982161,배트맨 : 세 명의 조커
276363923,수어사이드 스쿼드 : 배드 블러드
276099397,이모털 헐크 Vol. 2 : 지옥에 간 헐크
278031433,플래시 : 이어 원
278178117,샹치 : 사형제들
278178519,베놈 Vol. 1 : 렉스
278178663,베놈 Vol. 2 : 심연
279042260,하우스 오브 X
278432287,대다크 3
279453862,배트맨 : 더 월드
280101220,스파이더맨 / 데드풀 VOL. 9 : 이벤트풀
279819329,배트맨 Vol. 1 : 검은 설계도
279819855,배트맨 Vol. 2 : 조커 전쟁
279820296,배트맨 : 화이트 나이트의 저주
280101310,문 나이트 Vol. 2 : 탄생과 죽음
280562607,앱솔루트 카니지 vs. 베놈
280563065,앱솔루트 카니지 vs. 마블 유니버스
282031061,배트맨 : 임포스터 #1
282188309,레드 후드와 무법자들 Vol. 2 : 아르테미스는 누구인가?
281820279,이터널스 Vol. 1 : 오직 죽음만이 영원하다
327909607,비포 왓치맨 세트
283750410,배트맨 : 임포스터 #2
283819378,영 어벤저스 Vol. 1 : 사이드킥
283819639,영 어벤저스 Vol. 2 : 혈통의 비밀
285069944,어메이징 스파이더맨 : 프레시 스타트 Vol. 1
285070188,어메이징 스파이더맨 : 프레시 스타트 Vol. 2
285070456,어메이징 스파이더맨 : 프레시 스타트 Vol. 3
285282924,배트맨 : 임포스터 #3
285820081,제프 로브 & 팀 세일 배트맨 옴니버스
285820256,배트맨 : 롱 할로윈 스페셜
287149842,슈피리어 스파이더맨 컴플릿 컬렉션 BOOK 2
287149896,슈피리어 스파이더맨 컴플릿 컬렉션 히든젬 패키지 세트 - 전2권 (어벤징 스파이더맨 #15.1 이슈 포함)
287149748,슈피리어 스파이더맨 컴플릿 컬렉션 BOOK 1
287651975,데어데블 : 지옥을 지나 천국으로 Vol. 1
287652235,데어데블 : 지옥을 지나 천국으로 Vol. 2
287375584,스킵 비트! 47
289957375,(뉴 52) 나이트윙 Vol.3
290086595,배트맨 : 롱 할로윈 디럭스 에디션
290086740,배트맨 : 에고
290086747,배트맨 : 임포스터
290087433,배트맨 : 롱 할로윈 시퀄 다크 빅토리 디럭스 에디션
290086586,로키 : 저니 인투 미스터리 Vol. 1
290086669,로키 : 저니 인투 미스터리 Vol. 2
290087103,아이언 맨 2020
291262218,백귀야행 29
291262811,대다크 4
291837366,영화 더 배트맨과 함께 보면 좋은 DC 코믹스 원작 세트
291324665,킹 토르
291325136,영 어벤저스 : 칠드런스 크루세이드
291871465,닥터 스트레인지 : 댐네이션
291871752,"뉴 어벤저스 일루미나티 : 아이언 맨, 닥터 스트레인지, 네이머, 미스터 판타스틱, 프로페서 X, 블랙 볼트"
292842118,닥터 스트레인지 : 프레시 스타트 Vol.1
292842586,닥터 스트레인지 : 프레시 스타트 Vol.2
292844308,"[세트] 닥터 스트레인지 : 프레시 스타트 Vol.1,2 - 전2권"
292848369,닥터 스트레인지 세트 - 전4권
295104823,프렌들리 네이버후드 스파이더맨
295216716,어메이징 스파이더맨 : 프레시 스타트 Vol. 4
295216822,어메이징 스파이더맨 : 프레시 스타트 Vol. 5
295386427,테일즈 오브 피터 파커
297115084,토르 & 로키 : 모든 것이 불탄다
297115489,엑스맨 Vol. 1 : 던 오브 엑스
297115760,엑스포스 Vol. 1 : 던 오브 엑스
297446986,토르 : 갓 오브 썬더 세트 - 전5권
297881216,엄브렐러 아카데미 Vol. 1 : 종말 모음곡
297881461,엄브렐러 아카데미 Vol. 2 : 댈러스
297881564,엄브렐러 아카데미 Vol. 3 : 호텔 오블리비언
297882462,[세트] 엄브렐러 아카데미 Vol. 1~3 - 전3권
299020662,엠파이어
299961949,베놈 Vol. 3 : 베놈 아일랜드
299962034,킹 인 블랙
299936326,미미의 괴담 완전판
302171559,샌드맨 : 디럭스 에디션 1
302171784,샌드맨 : 디럭스 에디션 2
302171805,샌드맨 : 디럭스 에디션 3
302171822,샌드맨 : 디럭스 에디션 4
302172324,샌드맨 : 디럭스 에디션 5
301850771,이어 오브 더 빌런 : 헬 어리즌
301849828,데어데블 : 지옥을 지나 천국으로 Vol. 3
301850281,데블스 레인
302247654,데어데블 : 본 어게인
303757716,배트맨 Vol. 5 : 공포 상태 + 케이스 세트
303549109,블랙 아담/JSA: 블랙 레인
303756620,배트맨 Vol. 3 : 유령 이야기
303757200,배트맨 Vol. 4 : 겁에 질린 자들
303757295,배트맨 Vol. 5 : 공포 상태
303757651,배트맨 : 데스 메탈
303532351,닥터 둠 : 북 오브 둠
303532355,블랙 팬서 : 둠워
303532554,어벤저스 : 지구 최강의 영웅들 Vol. 4 고스트 라이더 & 스타브랜드
303533024,블랙팬서 히든 젬 패키지 세트 (블랙 팬서 : 둠 워 + 블랙 팬서 : 우리 발아래의 국가 + 한정판 이슈)
303533303,블랙 팬서 : 우리 발아래의 국가
303756680,할리 퀸 BOOK 1
303757360,할리 퀸 BOOK 2
305720150,이모털 헐크 Vol. 3 : 우리는 브루스 배너를 믿는다
305720304,이모털 헐크 Vol. 4 : 문을 지키는 자
305720607,이모털 헐크 Vol. 5 : 지옥과 사망의 열쇠
305628522,고유성 SF 스페셜 에디션 세트 - 전23권
305628655,복제인간 1
305628671,우주 패트롤 1
305628705,우주 패트롤 2
305628721,로보트 킹 1
305628984,복제인간 2
305629244,번개 기동대 1
305629291,붉은 눈 1
305629320,로보트 킹 시리즈 세트 - 전13권
305629360,붉은 눈 2
305629364,번개 기동대 2
305629369,번개 기동대 3
305629382,붉은 눈 3
305629391,로보트 킹 2
305629401,로보트 킹 3
305629438,로보트 킹 4
305629468,로보트 킹 5
305629495,로보트 킹 6
305629505,로보트 킹 7
305629528,로보트 킹 8
305629536,로보트 킹 9
305629552,로보트 킹 10
305629579,로보트 킹 11
305629682,로보트 킹 12
305629696,로보트 킹 13
305630153,고유성 SF 단편선 시리즈 - 전10권
305720471,스킵 비트! 48 (양장 일러스트집 30p 포함 특별판)
305720555,스킵 비트! 48
305730205,이모털 헐크 히든 젬 패키지 세트 (이모털 헐크 Vol. 3~5 + 히든 젬 리미티드 이슈)
307422510,배트맨 앤드 로빈 Vol.2
307422967,배트맨 앤드 로빈 Vol.3
307423183,배트맨 앤드 로빈 Vol.4
307420622,어벤저스 : 지구 최강의 영웅들 Vol. 5 콘슈의 시대
307421142,캡틴 아메리카 Vol. 2 : 무엇의 캡틴도 아닌
309573590,레드 후드와 무법자들 Vol. 3 : 비자로 리본
309573704,"레드 후드와 무법자들 Vol. 4 : 잘 자요, 고담"
309573858,샤잠! 앤드 세븐 매직 랜드
309573718,어스토니싱 앤트맨
309573904,정복자 캉
310403564,대다크 5
311166741,굴뚝새 1
311166877,마법사의 아들 코리 1
311167202,굴뚝새 2
311167214,굴뚝새 3
311167295,마법사의 아들 코리 2
311167342,굴뚝새 4
311167453,마법사의 아들 코리 3
311167480,굴뚝새 5
311167488,폭풍열차 1
311167575,마법사의 아들 코리 4
311167591,마법사의 아들 코리 5
311167623,굴뚝새 1~5 세트 - 전5권
311167624,마법사의 아들 코리 6
311167673,마법사의 아들 코리 7
311167677,마법사의 아들 코리 8
311167678,폭풍열차 2
311167750,폭풍열차 3
311167825,폭풍열차 4
311167837,폭풍열차 1~4 세트 - 전4권
311167983,마법사의 아들 코리 9
311168020,마법사의 아들 코리 10
311168076,마법사의 아들 코리 1~10 세트 - 전10권
311150794,슈퍼맨 Vol. 5
311151426,슈퍼맨 Vol. 6
311905867,어벤저스 : 캉 다이너스티
312506649,시크릿 인베이전
313736754,배트맨 : 어스 원 Vol.3
313737445,더 배트맨 : 공식 스크립트 북
313737461,슈퍼맨 : 액션 코믹스 : 리버스 디럭스 에디션 BOOK 3
313737716,조커 : 공식 스크립트 북
313737653,시니스터 워
313737806,어메이징 스파이더맨 : 신즈 라이징 히든 젬 패키지 세트 (신즈 라이징 Vol. 1~3 + 시니스터 워 + 히든 젬 리미티드 이슈)
313737815,어메이징 스파이더맨 : 신즈 라이징 Vol. 1
313737963,어메이징 스파이더맨 : 신즈 라이징 Vol. 2
313738198,어메이징 스파이더맨 : 신즈 라이징 Vol. 3
313828468,이볼 EVOL 1
313828794,이볼 EVOL 2
315826924,이볼 EVOL 3
318931164,슈퍼맨 : 하늘 높이
318931348,슈퍼걸 : 우먼 오브 투모로우
318931921,슈퍼맨 : 내일의 사나이에게 무슨 일이 생겼나? 디럭스 에디션
318932366,슈퍼맨 : 시크릿 오리진 디럭스 에디션
315321262,가디언즈 오브 갤럭시
315321917,그루트
315322365,스파이더맨 : 월드 콜라이드
317444458,플래시 Vol. 6
317385834,마일스 모랄레스 Vol. 1 : 브루클린 소년
317386359,마일스 모랄레스 Vol. 2 : 얼티메이텀
317386779,챔피언스 : 금지당한 세대
318620360,로켓 라쿤
319149104,천공의 메신저 1
319149141,전자인간 337 1
319149149,최후의 바탈리온 1~3 세트 - 전3권
319149189,천공의 메신저 2
319149278,최후의 바탈리온 1
319149285,최후의 바탈리온 2
319149308,최후의 바탈리온 3
319149338,천공의 메신저 4
319149352,전자인간 337 2
319149394,천공의 메신저 1~4 세트 - 전4권
319149447,전자인간 337 1~2 세트 - 전2권
319149466,김형배 SF 시리즈 세트 - 전9권
319149203,천공의 메신저 3
318931392,배트맨 '89
318931622,슈퍼맨 '78
318931804,플래시 Vol. 7
318931846,슈퍼맨/배트맨 전설의 귀환 케이스 세트 - 전2권
318931953,플래시 Vol. 7 + 에코백 세트
318932115,플래시 : 세상에서 제일 빠른 남자
318932247,플래시포인트 디럭스 에디션
318932489,영화 플래시 원작 코믹스 케이스 세트 - 전4권
318932552,플래시포인트 : 월드 오브 플래시포인트
318942248,[세트] 플래시 + 플래시포인트 디럭스 에디션 + 플래시포인트 : 월드 오브 플래시포인트 + 플래시 Vol. 7 + 배트맨 '89 - 전5권
319373548,스파이더 그웬 : 엣지 오브 스파이더버스
319808959,피터 포커 : 스파이더햄
321319475,아쿠아맨 Vol.3
321319963,아쿠아맨 Vol.4
321320348,엑스맨 : 텐 오브 소드 Vol. 1 : 창조
321320679,엑스맨 : 텐 오브 소드 Vol. 2 : 파괴
321320827,히어로즈 리본
323594730,아이언 맨 : 아머 워즈
323594840,디씨즈드 : 언킬러블즈
323594909,디씨즈드 : 데드 플래닛
326496629,어메이징 스파이더맨 BOOK 1
326496816,어메이징 스파이더맨 BOOK 2
326496935,어메이징 스파이더맨 BOOK 3
326497030,어메이징 스파이더맨 BOOK 4
326497182,어메이징 스파이더맨 BOOK 5
326496218,불쾌한 구멍 : 공포가 태어나는 곳
325054513,배트맨 : 망토 두른 십자군에게 무슨 일이 생겼나?
325054030,엑스맨 Vol. 2 : 레인 오브 엑스
325054092,타이거 디비전
325054420,로키의 시련
325312335,엑스맨 Vol. 3 : 트라이얼 오브 엑스
327571802,배트모빌 매뉴얼
327570844,캡틴 마블 Vol.2 : 라스트 어벤저
327571057,캡틴 마블 Vol.3 : 엠파이어
327571227,캡틴 마블 Vol.4 : 라스트 오브 더 마블스
327571482,캡틴 마블 Vol.5 : 브루드의 복수
329720149,데어데블 : 가디언 데블
329720613,데어데블 : 파트 오브 어 홀
330006435,배트맨: 화이트 나이트 프레젠트: 할리 퀸
330835557,엑스포스 Vol. 2 : 레인 오브 엑스
330835722,캡틴 아메리카 Vol. 3 : 때 이른 죽음
333155171,센트리 : 오리진
333155309,어벤저스 : 지구 최강의 영웅들 Vol. 6 데스 헌터스
335185913,데어데블 옴니버스
335190254,천년귀검 1
335190263,소림사의 바람 1~4 세트 - 전4권 (완결)
335190388,천년귀검 2
335190471,천년귀검 3
335190542,천년귀검 4
335190575,소림사의 바람 1
335190578,천년귀검 5
335190616,천년귀검 6
335190645,소림사의 바람 2
335190710,천년귀검 7
335190739,소림사의 바람 3
335190784,소림사의 바람 4
335191150,파검 1
335191184,파검 2
335191237,파검 3
335191587,천년귀검 1~7 세트 - 전7권 (완결)
335191830,파검 1~3 - 전3권 (완결)
335192555,장태산 무협 시리즈 세트 - 전14권
337803510,샌드맨 : 서곡 앱솔루트
337650723,스파이더버스 BOOK 1
337650883,스파이더버스 BOOK 2
337650963,스파이더맨 : 웨딩 앨범
337651118,스파이더맨: 웨딩 앨범 + 스파이더버스 BOOK 1-2 + 슬립 북케이스 + 스파이더맨 웨딩 카드 3종 세트
343867567,백귀야행 30
353981628,시크릿 워즈 1984
349368820,조커: 더 월드
353353132,스킵 비트! 49
355337238,로어 올림푸스 1
355337892,로어 올림푸스 2
358950377,썬더볼츠 Thunderbolts 1 : 악당을 믿다
358950689,썬더볼츠 Thunderbolts 2 : 우리 안의 천사
362806624,스파이더맨 : 더 건틀렛 BOOK 1
362807660,스파이더맨 : 더 건틀렛 BOOK 2
364898916,헐크 : 레드 헐크는 누구인가?
364900732,시크릿 워즈
368524959,데어데블 : 백 인 블랙 BOOK 1
368525310,데어데블 : 백 인 블랙 BOOK 2
368525530,데어데블 : 백 인 블랙 BOOK 3
370286350,센트리 : 리본
370286699,뉴 어벤저스 BOOK 1 : 어셈블드
370287218,뉴 어벤저스 BOOK 2 : 시빌 워
371539564,논짱과 아카리 Vol.1
371539939,논짱과 아카리 Vol.2
371540091,논짱과 아카리 Vol.3
375359719,그랜트 모리슨 : 뉴 엑스맨 옴니버스
378965420,판타스틱 포 1 : 상상 항해단
378966048,판타스틱 포 2 : 닥터 둠의 재림
378966650,판타스틱 포 3 : 죽음 너머
378966688,판타스틱 포 4 : 디스어셈블드
378760834,도로헤도로 1~23 (케이스 포함) + 도로헤도로 올스타 명감 완전판 (케이스 외 별도 제공) 세트 － 전24권
